"T","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.99278,0,0,0,0.0005401,0.0011692,-3.3106e-05
0.99278,0,0,0,0.0005401,0.0011692,3.3106e-05
0.99604,0,0,0,0.00051675,0.0011782,3.3106e-05
0.99604,0,0,0,0.00051675,0.0011782,-3.3106e-05
0.99848,0,0,0,0.00051401,0.0011788,3.3106e-05
0.99848,0,0,0,0.00051401,0.0011788,-3.3106e-05
0.99893,0,0,0,0.00055294,0.00124,3.3106e-05
0.99893,0,0,0,0.00055294,0.00124,-3.3106e-05
0.99885,0,0,0,0.00055082,0.0012382,-3.3106e-05
0.99885,0,0,0,0.00055082,0.0012382,3.3106e-05
1.0016,0,0,0,0.00057193,0.001135,3.3106e-05
1.0016,0,0,0,0.00057193,0.001135,-3.3106e-05
0.99963,0,0,0,0.0006814,0.0010778,-3.3106e-05
0.99963,0,0,0,0.0006814,0.0010778,3.3106e-05
1.0139,0,0,0,0.00073932,0.0011304,3.3106e-05
1.0139,0,0,0,0.00073932,0.0011304,-3.3106e-05
1.0148,0,0,0,0.00073687,0.001129,-3.3106e-05
1.0148,0,0,0,0.00073687,0.001129,3.3106e-05
1.0124,0,0,0,0.00074172,0.0011318,3.3106e-05
1.0124,0,0,0,0.00074172,0.0011318,-3.3106e-05
1.0017,0,0,0,0.00075082,0.0011382,3.3106e-05
1.0017,0,0,0,0.00075082,0.0011382,-3.3106e-05
1.0173,0,0,0,0.00086313,0.00097099,3.3106e-05
1.0173,0,0,0,0.00086313,0.00097099,-3.3106e-05
0.99806,0,0,0,0.00095499,0.0010419,3.3106e-05
0.99806,0,0,0,0.00095499,0.0010419,-3.3106e-05
0.99884,0,0,0,0.00095294,0.00104,-3.3106e-05
0.99884,0,0,0,0.00095294,0.00104,3.3106e-05
0.99718,0,0,0,0.00096076,0.001048,3.3106e-05
0.99718,0,0,0,0.00096076,0.001048,-3.3106e-05
1.0017,0,0,0,0.00096255,0.0010501,3.3106e-05
1.0017,0,0,0,0.00096255,0.0010501,-3.3106e-05
1.0012,0,0,0,0.0010259,0.0010301,3.3106e-05
1.0012,0,0,0,0.0010259,0.0010301,-3.3106e-05
1.0006,0,0,0,0.001027,0.0010326,-3.3106e-05
1.0006,0,0,0,0.001027,0.0010326,3.3106e-05
1.0045,0,0,0,0.0010623,0.00092944,3.3106e-05
1.0043,0,0,0,0.0010648,0.00092817,3.3106e-05
1.0043,0,0,0,0.0010648,0.00092817,-3.3106e-05
1.0045,0,0,0,0.0010623,0.00092944,-3.3106e-05
0.9942,0,0,0,0.0010607,0.00086965,3.3106e-05
0.9942,0,0,0,0.0010607,0.00086965,-3.3106e-05
0.99396,0,0,0,0.0011138,0.00092121,-3.3106e-05
0.99396,0,0,0,0.0011138,0.00092121,3.3106e-05
1.01,0,0,0,0.0011646,0.00095288,-3.3106e-05
1.01,0,0,0,0.0011646,0.00095288,3.3106e-05
1.0003,0,0,0,0.001229,0.00086313,-3.3106e-05
1.0003,0,0,0,0.001229,0.00086313,3.3106e-05
0.99158,0,0,0,0.0013147,0.00077864,3.3106e-05
0.99158,0,0,0,0.0013147,0.00077864,-3.3106e-05
1.0014,0,0,0,0.0013689,0.00085934,3.3106e-05
1.0014,0,0,0,0.0013689,0.00085934,-3.3106e-05
1.0018,0,0,0,0.0013674,0.00085696,-3.3106e-05
1.0018,0,0,0,0.0013674,0.00085696,3.3106e-05
1.0011,0,0,0,0.0013702,0.00086177,3.3106e-05
1.0011,0,0,0,0.0013702,0.00086177,-3.3106e-05
0.99995,0,0,0,0.0014251,0.00082808,3.3106e-05
0.99995,0,0,0,0.0014251,0.00082808,-3.3106e-05
1.0001,0,0,0,0.0014261,0.00083068,-3.3106e-05
1.0001,0,0,0,0.0014261,0.00083068,3.3106e-05
1,0,0,0,0.0013722,0.00073436,3.3106e-05
1,0,0,0,0.0013722,0.00073436,-3.3106e-05
1.0058,0,0,0,0.0014869,0.0006789,-3.3106e-05
1.0058,0,0,0,0.0014869,0.0006789,3.3106e-05
0.99911,0,0,0,0.0016251,0.00072808,3.3106e-05
0.99911,0,0,0,0.0016251,0.00072808,-3.3106e-05
0.99921,0,0,0,0.0016261,0.00073068,-3.3106e-05
0.99921,0,0,0,0.0016261,0.00073068,3.3106e-05
1.0022,0,0,0,0.0016392,0.000552,3.3106e-05
1.0022,0,0,0,0.0016392,0.000552,-3.3106e-05
0.99751,0,0,0,0.0016375,0.00054985,3.3106e-05
0.99751,0,0,0,0.0016375,0.00054985,-3.3106e-05
1.0004,0,0,0,0.0016682,0.00057337,3.3106e-05
1.0004,0,0,0,0.0016682,0.00057337,-3.3106e-05
1.013,0,0,0,0.0016656,0.00057222,3.3106e-05
1.013,0,0,0,0.0016656,0.00057222,-3.3106e-05
0.99254,0,0,0,0.0017131,0.0006211,3.3106e-05
0.99254,0,0,0,0.0017131,0.0006211,-3.3106e-05
0.99486,0,0,0,0.0017104,0.00062068,-3.3106e-05
0.99486,0,0,0,0.0017104,0.00062068,3.3106e-05
0.98483,0,0,0,0.0017393,0.00043035,3.3106e-05
0.98483,0,0,0,0.0017393,0.00043035,-3.3106e-05
1.0072,0,0,0,0.0017369,0.00042901,-3.3106e-05
1.0072,0,0,0,0.0017369,0.00042901,3.3106e-05
1.0123,0,0,0,0.0016881,0.00042091,3.3106e-05
1.0123,0,0,0,0.0016881,0.00042091,-3.3106e-05
0.99831,0,0,0,0.0015407,0.00046888,3.3106e-05
0.99831,0,0,0,0.0015407,0.00046888,-3.3106e-05
0.99718,0,0,0,0.001543,0.00046742,-3.3106e-05
0.99718,0,0,0,0.001543,0.00046742,3.3106e-05
1.0034,0,0,0,0.0015131,0.00052111,-3.3106e-05
1.0034,0,0,0,0.0015131,0.00052111,3.3106e-05
1.0081,0,0,0,0.0014853,0.00052136,3.3106e-05
1.0077,0,0,0,0.0014881,0.00052091,3.3106e-05
1.0077,0,0,0,0.0014881,0.00052091,-3.3106e-05
1.0081,0,0,0,0.0014853,0.00052136,-3.3106e-05
0.99763,0,0,0,0.0013786,0.00048535,3.3106e-05
0.99763,0,0,0,0.0013786,0.00048535,-3.3106e-05
0.99856,0,0,0,0.0013781,0.00048261,-3.3106e-05
0.99856,0,0,0,0.0013781,0.00048261,3.3106e-05
1.0025,0,0,0,0.0014333,0.00055591,3.3106e-05
0.99904,0,0,0,0.0014348,0.00055362,3.3106e-05
0.99904,0,0,0,0.0014348,0.00055362,-3.3106e-05
1.0025,0,0,0,0.0014333,0.00055591,-3.3106e-05
0.99997,0,0,0,0.0014278,0.00056564,3.3106e-05
0.99997,0,0,0,0.0014278,0.00056564,-3.3106e-05
1.0011,0,0,0,0.0013689,0.00065934,3.3106e-05
1.0011,0,0,0,0.0013689,0.00065934,-3.3106e-05
1.0014,0,0,0,0.0013674,0.00065696,-3.3106e-05
1.0014,0,0,0,0.0013674,0.00065696,3.3106e-05
1.0008,0,0,0,0.0013702,0.00066177,3.3106e-05
1.0008,0,0,0,0.0013702,0.00066177,-3.3106e-05
1.0053,0,0,0,0.0015292,0.00012554,3.3106e-05
1.0053,0,0,0,0.0015292,0.00012554,-3.3106e-05
1.0108,0,0,0,0.0015266,0.00012458,-3.3106e-05
1.0108,0,0,0,0.0015266,0.00012458,3.3106e-05
1.0187,0,0,0,0.0014642,0.00012846,3.3106e-05
1.0187,0,0,0,0.0014642,0.00012846,-3.3106e-05
0.99874,0,0,0,0.0014618,0.00012975,-3.3106e-05
0.99874,0,0,0,0.0014618,0.00012975,3.3106e-05
1.0374,0,0,0,0.0014745,0.00012416,-3.3106e-05
1.0374,0,0,0,0.0014745,0.00012416,3.3106e-05
1.0056,0,0,0,0.00146,6.9275e-05,3.3106e-05
1.0056,0,0,0,0.00146,6.9275e-05,-3.3106e-05
0.9994,0,0,0,0.0013797,9.3648e-05,3.3106e-05
0.9994,0,0,0,0.0013797,9.3648e-05,-3.3106e-05
0.9984,0,0,0,0.0013795,9.087e-05,-3.3106e-05
0.9984,0,0,0,0.0013795,9.087e-05,3.3106e-05
1.0004,0,0,0,0.0013798,0.00010481,3.3106e-05
1.0004,0,0,0,0.0013798,0.00010481,-3.3106e-05
0.99985,0,0,0,0.001371,0.00013687,-3.3106e-05
0.99985,0,0,0,0.001371,0.00013687,3.3106e-05
1.0098,0,0,0,0.0012546,3.4135e-05,3.3106e-05
1.0098,0,0,0,0.0012546,3.4135e-05,-3.3106e-05
1.0054,0,0,0,0.0012524,3.5748e-05,-3.3106e-05
1.0054,0,0,0,0.0012524,3.5748e-05,3.3106e-05
1.0048,0,0,0,0.0011375,7.062e-05,3.3106e-05
1.0048,0,0,0,0.0011375,7.062e-05,-3.3106e-05
1.0136,0,0,0,0.00114,6.9275e-05,-3.3106e-05
1.0136,0,0,0,0.00114,6.9275e-05,3.3106e-05
0.98689,0,0,0,0.0011351,7.1881e-05,3.3106e-05
0.98689,0,0,0,0.0011351,7.1881e-05,-3.3106e-05
1.0016,0,0,0,0.0012246,7.3374e-05,3.3106e-05
1.0016,0,0,0,0.0012246,7.3374e-05,-3.3106e-05
1.0016,0,0,0,0.0012237,7.6024e-05,-3.3106e-05
1.0016,0,0,0,0.0012237,7.6024e-05,3.3106e-05
1.0011,0,0,0,0.0012255,7.0754e-05,3.3106e-05
1.0011,0,0,0,0.0012255,7.0754e-05,-3.3106e-05
1.0029,0,0,0,0.0012219,0.00031739,3.3106e-05
1.0029,0,0,0,0.0012219,0.00031739,-3.3106e-05
1.0027,0,0,0,0.0012226,0.0003201,-3.3106e-05
1.0027,0,0,0,0.0012226,0.0003201,3.3106e-05
1.0009,0,0,0,0.0011693,0.00023989,3.3106e-05
1.0009,0,0,0,0.0011693,0.00023989,-3.3106e-05
1.001,0,0,0,0.0011679,0.00024228,3.3106e-05
1.001,0,0,0,0.0011679,0.00024228,-3.3106e-05
0.99502,0,0,0,0.0011401,0.00026922,-3.3106e-05
0.99502,0,0,0,0.0011401,0.00026922,3.3106e-05
1.0009,0,0,0,0.001124,0.0003237,-3.3106e-05
1.0009,0,0,0,0.001124,0.0003237,3.3106e-05
1.0022,0,0,0,0.00102,0.00039798,3.3106e-05
1.0022,0,0,0,0.00102,0.00039798,-3.3106e-05
1.0026,0,0,0,0.00102,0.00040078,-3.3106e-05
1.0026,0,0,0,0.00102,0.00040078,3.3106e-05
1.0039,0,0,0,0.0010202,0.00039519,3.3106e-05
1.0039,0,0,0,0.0010202,0.00039519,-3.3106e-05
1.0018,0,0,0,0.0010246,0.00037337,3.3106e-05
1.0018,0,0,0,0.0010246,0.00037337,-3.3106e-05
1.0019,0,0,0,0.0010237,0.00037602,-3.3106e-05
1.0019,0,0,0,0.0010237,0.00037602,3.3106e-05
0.99932,0,0,0,0.00096349,0.00034862,-3.3106e-05
0.99932,0,0,0,0.00096349,0.00034862,3.3106e-05
1.0072,0,0,0,0.00092663,0.00042458,3.3106e-05
1.0072,0,0,0,0.00092663,0.00042458,-3.3106e-05
0.98387,0,0,0,0.00092398,0.0004237,-3.3106e-05
0.98387,0,0,0,0.00092398,0.0004237,3.3106e-05
1.0134,0,0,0,0.00094172,0.00043177,-3.3106e-05
1.0134,0,0,0,0.00094172,0.00043177,3.3106e-05
1.0102,0,0,0,0.0008787,0.0003771,-3.3106e-05
1.0102,0,0,0,0.0008787,0.0003771,3.3106e-05
1.0012,0,0,0,0.00086564,0.00037222,3.3106e-05
1.0012,0,0,0,0.00086564,0.00037222,-3.3106e-05
1.0019,0,0,0,0.00086313,0.00037099,3.3106e-05
1.0019,0,0,0,0.00086313,0.00037099,-3.3106e-05
1.0009,0,0,0,0.00067337,0.00047542,-3.3106e-05
1.0009,0,0,0,0.00067337,0.00047542,3.3106e-05
1.0061,0,0,0,0.0005789,0.00051312,3.3106e-05
1.0061,0,0,0,0.0005789,0.00051312,-3.3106e-05
0.99529,0,0,0,0.00052985,0.00062579,3.3106e-05
0.99529,0,0,0,0.00052985,0.00062579,-3.3106e-05
1.008,0,0,0,0.00047253,0.00062489,-3.3106e-05
1.008,0,0,0,0.00047253,0.00062489,3.3106e-05
1.0057,0,0,0,0.00046564,0.00057222,3.3106e-05
1.0057,0,0,0,0.00046564,0.00057222,-3.3106e-05
1.0189,0,0,0,0.00046818,0.00057337,-3.3106e-05
1.0189,0,0,0,0.00046818,0.00057337,3.3106e-05
1.0099,0,0,0,0.00046313,0.00057099,3.3106e-05
1.0099,0,0,0,0.00046313,0.00057099,-3.3106e-05
1.0004,0,0,0,0.00044108,0.00055409,3.3106e-05
1.0002,0,0,0,0.00043924,0.000552,3.3106e-05
1.0002,0,0,0,0.00043924,0.000552,-3.3106e-05
1.0004,0,0,0,0.00044108,0.00055409,-3.3106e-05
0.99896,0,0,0,0.00043745,0.00054985,3.3106e-05
0.99896,0,0,0,0.00043745,0.00054985,-3.3106e-05
1.0035,0,0,0,0.00037489,0.00057192,3.3106e-05
1.003,0,0,0,0.00037584,0.00057455,3.3106e-05
1.003,0,0,0,0.00037584,0.00057455,-3.3106e-05
1.0035,0,0,0,0.00037489,0.00057192,-3.3106e-05
1.0022,0,0,0,0.00037667,0.00057721,3.3106e-05
1.0022,0,0,0,0.00037667,0.00057721,-3.3106e-05
1.0036,0,0,0,0.00042307,0.00067807,3.3106e-05
1.0036,0,0,0,0.00042307,0.00067807,-3.3106e-05
0.99785,0,0,0,0.00042236,0.00068077,-3.3106e-05
0.99785,0,0,0,0.00042236,0.00068077,3.3106e-05
1.0126,0,0,0,0.00032398,0.0007237,-3.3106e-05
1.0126,0,0,0,0.00032398,0.0007237,3.3106e-05
0.99066,0,0,0,0.00033823,0.00067025,3.3106e-05
0.98926,0,0,0,0.00033576,0.00067154,3.3106e-05
0.98926,0,0,0,0.00033576,0.00067154,-3.3106e-05
0.99066,0,0,0,0.00033823,0.00067025,-3.3106e-05
0.98952,0,0,0,0.00033324,0.00067276,3.3106e-05
0.98952,0,0,0,0.00033324,0.00067276,-3.3106e-05
0.9897,0,0,0,0.00032545,0.00067584,3.3106e-05
0.99029,0,0,0,0.00032279,0.00067667,3.3106e-05
0.99029,0,0,0,0.00032279,0.00067667,-3.3106e-05
0.9897,0,0,0,0.00032545,0.00067584,-3.3106e-05
0.99132,0,0,0,0.0003201,0.00067741,3.3106e-05
0.99132,0,0,0,0.0003201,0.00067741,-3.3106e-05
1.0018,0,0,0,0.00017276,0.00066676,3.3106e-05
1.0018,0,0,0,0.00017276,0.00066676,-3.3106e-05
1.0023,0,0,0,0.00017154,0.00066424,-3.3106e-05
1.0023,0,0,0,0.00017154,0.00066424,3.3106e-05
1.0116,0,0,0,0.0002881,0.00072091,3.3106e-05
1.0116,0,0,0,0.0002881,0.00072091,-3.3106e-05
1.0127,0,0,0,0.00028535,0.00072136,-3.3106e-05
1.0127,0,0,0,0.00028535,0.00072136,3.3106e-05
1.0097,0,0,0,0.00025138,0.00066349,3.3106e-05
1.0097,0,0,0,0.00025138,0.00066349,-3.3106e-05
1.0038,0,0,0,0.00025362,0.00066516,-3.3106e-05
1.0038,0,0,0,0.00025362,0.00066516,3.3106e-05
1.0033,0,0,0,0.0010281,3.5058e-05,-3.3106e-05
1.0033,0,0,0,0.0010281,3.5058e-05,3.3106e-05
1.0079,0,0,0,0.0010224,1.9349e-05,3.3106e-05
1.0079,0,0,0,0.0010224,1.9349e-05,-3.3106e-05
1.0071,0,0,0,0.0010231,2.205e-05,-3.3106e-05
1.0071,0,0,0,0.0010231,2.205e-05,3.3106e-05
1.0084,0,0,0,0.0010218,1.6628e-05,3.3106e-05
1.0084,0,0,0,0.0010218,1.6628e-05,-3.3106e-05
1.0053,0,0,0,0.00096742,5.6961e-05,-3.3106e-05
1.0053,0,0,0,0.00096742,5.6961e-05,3.3106e-05
1.0125,0,0,0,0.0010834,7.823e-05,-3.3106e-05
1.0125,0,0,0,0.0010834,7.823e-05,3.3106e-05
1.0051,0,0,0,0.001053,6.4718e-05,3.3106e-05
1.0051,0,0,0,0.001053,6.4718e-05,-3.3106e-05
1.0051,0,0,0,0.0010553,6.6305e-05,-3.3106e-05
1.0051,0,0,0,0.0010553,6.6305e-05,3.3106e-05
0.99977,0,0,0,0.0010387,0.00014868,3.3106e-05
0.99977,0,0,0,0.0010387,0.00014868,-3.3106e-05
0.99969,0,0,0,0.0010369,0.00015086,-3.3106e-05
0.99969,0,0,0,0.0010369,0.00015086,3.3106e-05
1.0034,0,0,0,0.00097839,0.00011587,3.3106e-05
1.001,0,0,0,0.0009778,0.0001186,3.3106e-05
1.001,0,0,0,0.0009778,0.0001186,-3.3106e-05
1.0034,0,0,0,0.00097839,0.00011587,-3.3106e-05
1.001,0,0,0,0.0009771,0.0001213,3.3106e-05
1.001,0,0,0,0.0009771,0.0001213,-3.3106e-05
0.98759,0,0,0,0.00092925,0.00022554,3.3106e-05
0.98759,0,0,0,0.00092925,0.00022554,-3.3106e-05
1.0083,0,0,0,0.00092663,0.00022458,-3.3106e-05
1.0083,0,0,0,0.00092663,0.00022458,3.3106e-05
1.0015,0,0,0,0.00076965,0.00023932,-3.3106e-05
1.0015,0,0,0,0.00076965,0.00023932,3.3106e-05
0.98729,0,0,0,0.00072925,0.00032554,3.3106e-05
0.98729,0,0,0,0.00072925,0.00032554,-3.3106e-05
1.008,0,0,0,0.00072663,0.00032458,-3.3106e-05
1.008,0,0,0,0.00072663,0.00032458,3.3106e-05
1.0111,0,0,0,0.00066676,0.00032724,-3.3106e-05
1.0111,0,0,0,0.00066676,0.00032724,3.3106e-05
1.0019,0,0,0,0.00064108,0.00025409,3.3106e-05
1.0049,0,0,0,0.00063924,0.000252,3.3106e-05
1.0049,0,0,0,0.00063924,0.000252,-3.3106e-05
1.0019,0,0,0,0.00064108,0.00025409,-3.3106e-05
1,0,0,0,0.00063745,0.00024985,3.3106e-05
1,0,0,0,0.00063745,0.00024985,-3.3106e-05
1.0031,0,0,0,0.00065464,0.00033413,3.3106e-05
1.0031,0,0,0,0.00065464,0.00033413,-3.3106e-05
1.0029,0,0,0,0.00065236,0.00033575,-3.3106e-05
1.0029,0,0,0,0.00065236,0.00033575,3.3106e-05
0.99997,0,0,0,0.00042901,0.00046313,-3.3106e-05
0.99997,0,0,0,0.00042901,0.00046313,3.3106e-05
1.0149,0,0,0,0.00033436,0.00052778,3.3106e-05
1.0149,0,0,0,0.00033436,0.00052778,-3.3106e-05
0.98576,0,0,0,0.00033182,0.00052663,-3.3106e-05
0.98576,0,0,0,0.00033182,0.00052663,3.3106e-05
1.003,0,0,0,0.00025362,0.00046516,3.3106e-05
1.0021,0,0,0,0.00025138,0.00046349,3.3106e-05
1.0021,0,0,0,0.00025138,0.00046349,-3.3106e-05
1.003,0,0,0,0.00025362,0.00046516,-3.3106e-05
1.0018,0,0,0,0.00024918,0.00046177,3.3106e-05
1.0018,0,0,0,0.00024918,0.00046177,-3.3106e-05
1.001,0,0,0,0.00024108,0.00045409,3.3106e-05
1.004,0,0,0,0.00023924,0.000452,3.3106e-05
1.004,0,0,0,0.00023924,0.000452,-3.3106e-05
1.001,0,0,0,0.00024108,0.00045409,-3.3106e-05
0.99924,0,0,0,0.00023745,0.00044985,3.3106e-05
0.99924,0,0,0,0.00023745,0.00044985,-3.3106e-05
1.0016,0,0,0,0.00022027,0.00060635,-3.3106e-05
1.0016,0,0,0,0.00022027,0.00060635,3.3106e-05
0.99964,0,0,0,0.00015995,0.00055294,3.3106e-05
0.99964,0,0,0,0.00015995,0.00055294,-3.3106e-05
0.99972,0,0,0,0.00016177,0.00055082,-3.3106e-05
0.99972,0,0,0,0.00016177,0.00055082,3.3106e-05
1.0054,0,0,0,0.00062584,2.9964e-05,-3.3106e-05
1.0054,0,0,0,0.00062584,2.9964e-05,3.3106e-05
1.0076,0,0,0,0.00062239,1.9349e-05,3.3106e-05
1.0076,0,0,0,0.00062239,1.9349e-05,-3.3106e-05
1.0081,0,0,0,0.00062177,1.6628e-05,3.3106e-05
1.0081,0,0,0,0.00062177,1.6628e-05,-3.3106e-05
1.0028,0,0,0,0.00065934,0.00013112,-3.3106e-05
1.0028,0,0,0,0.00065934,0.00013112,3.3106e-05
1.0025,0,0,0,0.00064247,5.5556e-05,3.3106e-05
1.0025,0,0,0,0.00064247,5.5556e-05,-3.3106e-05
1.0033,0,0,0,0.00064444,5.753e-05,-3.3106e-05
1.0033,0,0,0,0.00064444,5.753e-05,3.3106e-05
1.0005,0,0,0,0.0006237,0.00017602,3.3106e-05
1.0005,0,0,0,0.0006237,0.00017602,-3.3106e-05
1.0002,0,0,0,0.00062458,0.00017337,3.3106e-05
1.0002,0,0,0,0.00062458,0.00017337,-3.3106e-05
1.0011,0,0,0,0.00053495,0.00022807,3.3106e-05
1.0011,0,0,0,0.00053495,0.00022807,-3.3106e-05
0.99757,0,0,0,0.00053744,0.00022932,3.3106e-05
0.99757,0,0,0,0.00053744,0.00022932,-3.3106e-05
1.0007,0,0,0,0.00042807,0.00026505,-3.3106e-05
1.0007,0,0,0,0.00042807,0.00026505,3.3106e-05
0.99832,0,0,0,0.00035806,0.00025499,3.3106e-05
0.99832,0,0,0,0.00035806,0.00025499,-3.3106e-05
1.0068,0,0,0,0.00025591,0.00026675,3.3106e-05
1.0068,0,0,0,0.00025591,0.00026675,-3.3106e-05
1.013,0,0,0,0.00025828,0.00026823,-3.3106e-05
1.013,0,0,0,0.00025828,0.00026823,3.3106e-05
0.99627,0,0,0,0.00022037,0.00039241,3.3106e-05
0.99627,0,0,0,0.00022037,0.00039241,-3.3106e-05
0.9949,0,0,0,0.00022016,0.00039519,-3.3106e-05
0.9949,0,0,0,0.00022016,0.00039519,3.3106e-05
0.99486,0,0,0,0.00022068,0.00038964,3.3106e-05
0.99486,0,0,0,0.00022068,0.00038964,-3.3106e-05
0.99362,0,0,0,0.00010913,0.00037946,3.3106e-05
0.99362,0,0,0,0.00010913,0.00037946,-3.3106e-05
1.0136,0,0,0,0.00044591,4.1081e-05,-3.3106e-05
1.0136,0,0,0,0.00044591,4.1081e-05,3.3106e-05
1.0049,0,0,0,0.00016888,5.9336e-05,3.3106e-05
1.0049,0,0,0,0.00016888,5.9336e-05,-3.3106e-05
1.0086,0,0,0,0.00016742,5.6961e-05,-3.3106e-05
1.0086,0,0,0,0.00016742,5.6961e-05,3.3106e-05
1.0086,0,0,0,0.00027455,0.00012416,3.3106e-05
1.0086,0,0,0,0.00027455,0.00012416,-3.3106e-05
1.0087,0,0,0,0.00027192,0.00012511,-3.3106e-05
1.0087,0,0,0,0.00027192,0.00012511,3.3106e-05
1.0065,0,0,0,0.0002881,0.00012091,3.3106e-05
1.0065,0,0,0,0.0002881,0.00012091,-3.3106e-05
1.0072,0,0,0,0.00028535,0.00012136,-3.3106e-05
1.0072,0,0,0,0.00028535,0.00012136,3.3106e-05
1.0209,0,0,0,0.00028887,7.9215e-05,-3.3106e-05
1.0209,0,0,0,0.00028887,7.9215e-05,3.3106e-05
1.0039,0,0,0,0.00025298,6.4718e-05,3.3106e-05
1.0039,0,0,0,0.00025298,6.4718e-05,-3.3106e-05
1.007,0,0,0,0.00025528,6.6305e-05,-3.3106e-05
1.007,0,0,0,0.00025528,6.6305e-05,3.3106e-05
1.0027,0,0,0,0.00017667,7.721e-05,-3.3106e-05
1.0027,0,0,0,0.00017667,7.721e-05,3.3106e-05
0.99982,0,0,0,0.00013687,0.00022901,-3.3106e-05
0.99982,0,0,0,0.00013687,0.00022901,3.3106e-05
1.0065,0,0,0,8.5346e-05,2.1356e-05,3.3106e-05
1.0065,0,0,0,8.5346e-05,2.1356e-05,-3.3106e-05
0.9903,0,0,0,8.2614e-05,2.1929e-05,-3.3106e-05
0.9903,0,0,0,8.2614e-05,2.1929e-05,3.3106e-05
1.0103,0,0,0,8.8102e-05,0.00082091,3.3106e-05
1.0103,0,0,0,8.8102e-05,0.00082091,-3.3106e-05
1.0026,0,0,0,0.0011707,0.00063744,3.3106e-05
0.99933,0,0,0,0.0011693,0.00063989,3.3106e-05
0.99933,0,0,0,0.0011693,0.00063989,-3.3106e-05
1.0026,0,0,0,0.0011707,0.00063744,-3.3106e-05
0.99529,0,0,0,0.0011471,0.00066465,3.3106e-05
0.99529,0,0,0,0.0011471,0.00066465,-3.3106e-05
1.006,0,0,0,0.0010626,0.00067068,3.3106e-05
1.006,0,0,0,0.0010626,0.00067068,-3.3106e-05
1.0085,0,0,0,0.0010651,0.00067193,-3.3106e-05
1.0085,0,0,0,0.0010651,0.00067193,3.3106e-05
1.0013,0,0,0,0.00097489,0.00067192,3.3106e-05
1.0006,0,0,0,0.00097584,0.00067455,3.3106e-05
1.0006,0,0,0,0.00097584,0.00067455,-3.3106e-05
1.0013,0,0,0,0.00097489,0.00067192,-3.3106e-05
0.99893,0,0,0,0.00097667,0.00067721,3.3106e-05
0.99893,0,0,0,0.00097667,0.00067721,-3.3106e-05
1.0002,0,0,0,0.001029,0.00076313,-3.3106e-05
1.0002,0,0,0,0.001029,0.00076313,3.3106e-05
1.0001,0,0,0,0.00097222,0.00073436,3.3106e-05
1.0001,0,0,0,0.00097222,0.00073436,-3.3106e-05
1.0051,0,0,0,0.00088261,0.00082193,3.3106e-05
1.0051,0,0,0,0.00088261,0.00082193,-3.3106e-05
1.0025,0,0,0,0.00085362,0.00076516,3.3106e-05
1.0016,0,0,0,0.00085138,0.00076349,3.3106e-05
1.0016,0,0,0,0.00085138,0.00076349,-3.3106e-05
1.0025,0,0,0,0.00085362,0.00076516,-3.3106e-05
1.0014,0,0,0,0.00084918,0.00076177,3.3106e-05
1.0014,0,0,0,0.00084918,0.00076177,-3.3106e-05
1.0015,0,0,0,0.00077386,0.00076932,3.3106e-05
1.0015,0,0,0,0.00077386,0.00076932,-3.3106e-05
1.0021,0,0,0,0.00077276,0.00076676,-3.3106e-05
1.0021,0,0,0,0.00077276,0.00076676,3.3106e-05
0.99801,0,0,0,0.00077741,0.0007799,3.3106e-05
0.99801,0,0,0,0.00077741,0.0007799,-3.3106e-05
0.99995,0,0,0,0.00077667,0.00077721,-3.3106e-05
0.99995,0,0,0,0.00077667,0.00077721,3.3106e-05
1.0001,0,0,0,0.00082901,0.00086313,-3.3106e-05
1.0001,0,0,0,0.00082901,0.00086313,3.3106e-05
1.0016,0,0,0,0.00082554,0.00087075,3.3106e-05
1.0016,0,0,0,0.00082554,0.00087075,-3.3106e-05
1.0014,0,0,0,0.00070635,0.00087973,3.3106e-05
1.0014,0,0,0,0.00070635,0.00087973,-3.3106e-05
1.0035,0,0,0,0.00070357,0.00087992,3.3106e-05
1.0035,0,0,0,0.00070357,0.00087992,-3.3106e-05
1.0029,0,0,0,0.00065362,0.00086516,3.3106e-05
1.002,0,0,0,0.00065138,0.00086349,3.3106e-05
1.002,0,0,0,0.00065138,0.00086349,-3.3106e-05
1.0029,0,0,0,0.00065362,0.00086516,-3.3106e-05
1.0018,0,0,0,0.00064918,0.00086177,3.3106e-05
1.0018,0,0,0,0.00064918,0.00086177,-3.3106e-05
1.0169,0,0,0,0.00048688,0.00097889,3.3106e-05
1.0168,0,0,0,0.00048413,0.00097839,3.3106e-05
1.0168,0,0,0,0.00048413,0.00097839,-3.3106e-05
1.0169,0,0,0,0.00048688,0.00097889,-3.3106e-05
1.0001,0,0,0,0.00042975,0.00093823,3.3106e-05
1.0001,0,0,0,0.00042975,0.00093823,-3.3106e-05
1,0,0,0,0.00043112,0.00094066,-3.3106e-05
1,0,0,0,0.00043112,0.00094066,3.3106e-05
1.0038,0,0,0,0.00045288,0.0010353,3.3106e-05
1.0038,0,0,0,0.00045288,0.0010353,-3.3106e-05
1.0034,0,0,0,0.00045067,0.0010371,-3.3106e-05
1.0034,0,0,0,0.00045067,0.0010371,3.3106e-05
1.0007,0,0,0,0.00042698,0.0011326,-3.3106e-05
1.0007,0,0,0,0.00042698,0.0011326,3.3106e-05
