"T","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.74662,3.3076e-06,2.9124e-08,-3.6725e-30,0.0024,0.0005376,3.3106e-05
0.77715,3.3408e-06,4.3656e-08,-1.5207e-28,0.0024,0.0004368,3.3106e-05
0.7862,3.3445e-06,4.4637e-08,-1.2087e-28,0.0024,0.0004312,3.3106e-05
0.7862,3.3445e-06,4.4637e-08,-1.2087e-28,0.0024,0.0004312,-3.3106e-05
0.77715,3.3408e-06,4.3656e-08,-1.5207e-28,0.0024,0.0004368,-3.3106e-05
0.81162,3.3614e-06,4.8596e-08,-1.8851e-29,0.0024,0.0004088,3.3106e-05
0.81162,3.3614e-06,4.8596e-08,-1.8851e-29,0.0024,0.0004088,-3.3106e-05
0.81543,3.3661e-06,4.9588e-08,-2.5051e-30,0.0024,0.0004032,3.3106e-05
0.81543,3.3661e-06,4.9588e-08,-2.5051e-30,0.0024,0.0004032,-3.3106e-05
0.8758,3.6648e-06,6.5794e-08,-6.2399e-30,0.0024,0.0001848,3.3106e-05
0.87596,3.6733e-06,6.4923e-08,-1.2268e-30,0.0024,0.0001792,3.3106e-05
0.87596,3.6733e-06,6.4923e-08,-1.2268e-30,0.0024,0.0001792,-3.3106e-05
0.8758,3.6648e-06,6.5794e-08,-6.2399e-30,0.0024,0.0001848,-3.3106e-05
0.8751,3.6817e-06,6.3963e-08,5.0132e-30,0.0024,0.0001736,3.3106e-05
0.8751,3.6817e-06,6.3963e-08,5.0132e-30,0.0024,0.0001736,-3.3106e-05
0.79981,3.3174e-06,1.8208e-08,-2.0661e-30,0.0024,0.0006272,3.3106e-05
0.79981,3.3174e-06,1.8208e-08,-2.0661e-30,0.0024,0.0006272,-3.3106e-05
0.79443,3.3186e-06,1.7512e-08,0,0.0024,0.0006328,-3.3106e-05
0.79443,3.3186e-06,1.7512e-08,0,0.0024,0.0006328,3.3106e-05
0.70493,3.3113e-06,3.2782e-08,-2.0687e-30,0.0024,0.0005096,3.3106e-05
0.70493,3.3113e-06,3.2782e-08,-2.0687e-30,0.0024,0.0005096,-3.3106e-05
0.71106,3.3102e-06,3.203e-08,-1.1511e-31,0.0024,0.0005152,-3.3106e-05
0.71106,3.3102e-06,3.203e-08,-1.1511e-31,0.0024,0.0005152,3.3106e-05
0.81073,3.3127e-06,2.0942e-08,-7.0454e-30,0.0024,0.0006048,-3.3106e-05
0.81073,3.3127e-06,2.0942e-08,-7.0454e-30,0.0024,0.0006048,3.3106e-05
0.81912,3.3925e-06,5.4558e-08,4.6912e-30,0.0024,0.0003752,3.3106e-05
0.81912,3.3925e-06,5.4558e-08,4.6912e-30,0.0024,0.0003752,-3.3106e-05
0.8204,3.3868e-06,5.3569e-08,-5.5215e-30,0.0024,0.0003808,-3.3106e-05
0.8204,3.3868e-06,5.3569e-08,-5.5215e-30,0.0024,0.0003808,3.3106e-05
0.78799,3.32e-06,1.6809e-08,4.7646e-31,0.0024,0.0006384,3.3106e-05
0.78799,3.32e-06,1.6809e-08,4.7646e-31,0.0024,0.0006384,-3.3106e-05
0.78057,3.3213e-06,1.6099e-08,6.25e-35,0.0024,0.000644,-3.3106e-05
0.78057,3.3213e-06,1.6099e-08,6.25e-35,0.0024,0.000644,3.3106e-05
0.80737,3.3149e-06,1.9583e-08,2.7852e-30,0.0024,0.000616,3.3106e-05
0.80737,3.3149e-06,1.9583e-08,2.7852e-30,0.0024,0.000616,-3.3106e-05
0.80412,3.3161e-06,1.8898e-08,-2.4746e-31,0.0024,0.0006216,-3.3106e-05
0.80412,3.3161e-06,1.8898e-08,-2.4746e-31,0.0024,0.0006216,3.3106e-05
0.70059,3.3125e-06,3.3545e-08,-2.2051e-30,0.0024,0.000504,3.3106e-05
0.70059,3.3125e-06,3.3545e-08,-2.2051e-30,0.0024,0.000504,-3.3106e-05
0.69829,3.3139e-06,3.4321e-08,-1.0199e-30,0.0024,0.0004984,3.3106e-05
0.69829,3.3139e-06,3.4321e-08,-1.0199e-30,0.0024,0.0004984,-3.3106e-05
0.80281,3.5674e-06,6.9827e-08,0,0.0024,0.0002464,3.3106e-05
0.80281,3.5674e-06,6.9827e-08,0,0.0024,0.0002464,-3.3106e-05
0.79144,3.5585e-06,6.972e-08,5.0821e-31,0.0024,0.000252,-3.3106e-05
0.79144,3.5585e-06,6.972e-08,5.0821e-31,0.0024,0.000252,3.3106e-05
0.73415,3.3284e-06,1.2411e-08,-1.9977e-30,0.0024,0.000672,3.3106e-05
0.73415,3.3284e-06,1.2411e-08,-1.9977e-30,0.0024,0.000672,-3.3106e-05
0.72493,3.3299e-06,1.1642e-08,1.1024e-30,0.0024,0.0006776,-3.3106e-05
0.72493,3.3299e-06,1.1642e-08,1.1024e-30,0.0024,0.0006776,3.3106e-05
0.80957,3.3138e-06,2.0264e-08,9.6654e-31,0.0024,0.0006104,-3.3106e-05
0.80957,3.3138e-06,2.0264e-08,9.6654e-31,0.0024,0.0006104,3.3106e-05
0.75638,3.3073e-06,2.8421e-08,-7.675e-30,0.0024,0.0005432,-3.3106e-05
0.75638,3.3073e-06,2.8421e-08,-7.675e-30,0.0024,0.0005432,3.3106e-05
0.804,3.4171e-06,5.8429e-08,1.465e-33,0.0024,0.0003528,3.3106e-05
0.804,3.4171e-06,5.8429e-08,1.465e-33,0.0024,0.0003528,-3.3106e-05
0.80926,3.4106e-06,5.748e-08,4.6886e-30,0.0024,0.0003584,-3.3106e-05
0.80926,3.4106e-06,5.748e-08,4.6886e-30,0.0024,0.0003584,3.3106e-05
0.83478,3.5941e-06,6.9704e-08,0,0.0024,0.0002296,3.3106e-05
0.83478,3.5941e-06,6.9704e-08,0,0.0024,0.0002296,-3.3106e-05
0.71867,3.3093e-06,3.1289e-08,0,0.0024,0.0005208,-3.3106e-05
0.71867,3.3093e-06,3.1289e-08,0,0.0024,0.0005208,3.3106e-05
0.75728,3.3342e-06,4.1915e-08,0,0.0024,0.000448,3.3106e-05
0.75728,3.3342e-06,4.1915e-08,0,0.0024,0.000448,-3.3106e-05
0.74697,3.3312e-06,4.1037e-08,0,0.0024,0.0004536,-3.3106e-05
0.74697,3.3312e-06,4.1037e-08,0,0.0024,0.0004536,3.3106e-05
0.82067,3.3814e-06,5.2575e-08,-6.4684e-31,0.0024,0.0003864,-3.3106e-05
0.82067,3.3814e-06,5.2575e-08,-6.4684e-31,0.0024,0.0003864,3.3106e-05
0.7803,3.5497e-06,6.9539e-08,4.1772e-30,0.0024,0.0002576,-3.3106e-05
0.7803,3.5497e-06,6.9539e-08,4.1772e-30,0.0024,0.0002576,3.3106e-05
0.87229,3.6474e-06,6.7277e-08,0,0.0024,0.000196,3.3106e-05
0.87229,3.6474e-06,6.7277e-08,0,0.0024,0.000196,-3.3106e-05
0.8689,3.6386e-06,6.7892e-08,0,0.0024,0.0002016,-3.3106e-05
0.8689,3.6386e-06,6.7892e-08,0,0.0024,0.0002016,3.3106e-05
0.77225,3.3227e-06,1.5381e-08,-9.998e-31,0.0024,0.0006496,-3.3106e-05
0.77225,3.3227e-06,1.5381e-08,-9.998e-31,0.0024,0.0006496,3.3106e-05
0.70436,3.319e-06,3.6736e-08,-2.2634e-30,0.0024,0.0004816,3.3106e-05
0.70436,3.319e-06,3.6736e-08,-2.2634e-30,0.0024,0.0004816,-3.3106e-05
0.70021,3.3171e-06,3.5916e-08,1.0206e-30,0.0024,0.0004872,-3.3106e-05
0.70021,3.3171e-06,3.5916e-08,1.0206e-30,0.0024,0.0004872,3.3106e-05
0.73672,3.3284e-06,4.0159e-08,0,0.0024,0.0004592,3.3106e-05
0.73672,3.3284e-06,4.0159e-08,0,0.0024,0.0004592,-3.3106e-05
0.72694,3.3258e-06,3.9284e-08,0,0.0024,0.0004648,-3.3106e-05
0.72694,3.3258e-06,3.9284e-08,0,0.0024,0.0004648,3.3106e-05
0.76729,3.3374e-06,4.2758e-08,-6.8856e-29,0.0024,0.0004424,3.3106e-05
0.76729,3.3374e-06,4.2758e-08,-6.8856e-29,0.0024,0.0004424,-3.3106e-05
0.81355,3.4044e-06,5.6516e-08,-4.8523e-30,0.0024,0.000364,3.3106e-05
0.81355,3.4044e-06,5.6516e-08,-4.8523e-30,0.0024,0.000364,-3.3106e-05
0.81684,3.3983e-06,5.5541e-08,4.7136e-30,0.0024,0.0003696,-3.3106e-05
0.81684,3.3983e-06,5.5541e-08,4.7136e-30,0.0024,0.0003696,3.3106e-05
0.74101,3.4905e-06,6.6536e-08,0,0.0024,0.0002968,3.3106e-05
0.74067,3.4986e-06,6.7135e-08,1.4833e-30,0.0024,0.0002912,3.3106e-05
0.74067,3.4986e-06,6.7135e-08,1.4833e-30,0.0024,0.0002912,-3.3106e-05
0.74101,3.4905e-06,6.6536e-08,0,0.0024,0.0002968,-3.3106e-05
0.74251,3.5069e-06,6.7682e-08,1.4833e-30,0.0024,0.0002856,3.3106e-05
0.74251,3.5069e-06,6.7682e-08,1.4833e-30,0.0024,0.0002856,-3.3106e-05
0.76984,3.541e-06,6.9291e-08,4.4076e-30,0.0024,0.0002632,-3.3106e-05
0.76984,3.541e-06,6.9291e-08,4.4076e-30,0.0024,0.0002632,3.3106e-05
0.86436,3.6298e-06,6.8422e-08,-3.5887e-30,0.0024,0.0002072,-3.3106e-05
0.86436,3.6298e-06,6.8422e-08,-3.5887e-30,0.0024,0.0002072,3.3106e-05
0.7632,3.3241e-06,1.4654e-08,-1.0542e-30,0.0024,0.0006552,-3.3106e-05
0.7632,3.3241e-06,1.4654e-08,-1.0542e-30,0.0024,0.0006552,3.3106e-05
0.71805,3.3233e-06,3.842e-08,0,0.0024,0.0004704,3.3106e-05
0.71805,3.3233e-06,3.842e-08,0,0.0024,0.0004704,-3.3106e-05
0.7104,3.3211e-06,3.757e-08,-2.2634e-30,0.0024,0.000476,-3.3106e-05
0.7104,3.3211e-06,3.757e-08,-2.2634e-30,0.0024,0.000476,3.3106e-05
0.81994,3.3761e-06,5.1579e-08,0,0.0024,0.000392,-3.3106e-05
0.81994,3.3761e-06,5.1579e-08,0,0.0024,0.000392,3.3106e-05
0.85866,3.6209e-06,6.8865e-08,-4.6175e-30,0.0024,0.0002128,3.3106e-05
0.85866,3.6209e-06,6.8865e-08,-4.6175e-30,0.0024,0.0002128,-3.3106e-05
0.85183,3.6119e-06,6.9225e-08,-1.0288e-30,0.0024,0.0002184,-3.3106e-05
0.85183,3.6119e-06,6.9225e-08,-1.0288e-30,0.0024,0.0002184,3.3106e-05
0.87322,3.69e-06,6.2914e-08,0,0.0024,0.000168,3.3106e-05
0.87322,3.69e-06,6.2914e-08,0,0.0024,0.000168,-3.3106e-05
0.87033,3.6982e-06,6.1777e-08,0,0.0024,0.0001624,3.3106e-05
0.87033,3.6982e-06,6.1777e-08,0,0.0024,0.0001624,-3.3106e-05
0.82493,3.7573e-06,4.9673e-08,0,0.0024,0.0001176,3.3106e-05
0.82493,3.7573e-06,4.9673e-08,0,0.0024,0.0001176,-3.3106e-05
0.83073,3.7507e-06,5.1459e-08,0,0.0024,0.0001232,-3.3106e-05
0.83073,3.7507e-06,5.1459e-08,0,0.0024,0.0001232,3.3106e-05
0.75364,3.3255e-06,1.3917e-08,-5.3076e-31,0.0024,0.0006608,3.3106e-05
0.75364,3.3255e-06,1.3917e-08,-5.3076e-31,0.0024,0.0006608,-3.3106e-05
0.74384,3.327e-06,1.3169e-08,1.0936e-30,0.0024,0.0006664,-3.3106e-05
0.74384,3.327e-06,1.3169e-08,1.0936e-30,0.0024,0.0006664,3.3106e-05
0.8182,3.371e-06,5.0583e-08,1.6346e-29,0.0024,0.0003976,-3.3106e-05
0.8182,3.371e-06,5.0583e-08,1.6346e-29,0.0024,0.0003976,3.3106e-05
0.7434,3.4824e-06,6.5887e-08,0,0.0024,0.0003024,-3.3106e-05
0.7434,3.4824e-06,6.5887e-08,0,0.0024,0.0003024,3.3106e-05
0.8665,3.7062e-06,6.0552e-08,0,0.0024,0.0001568,3.3106e-05
0.8665,3.7062e-06,6.0552e-08,0,0.0024,0.0001568,-3.3106e-05
0.83709,3.7438e-06,5.3172e-08,-8.1479e-30,0.0024,0.0001288,-3.3106e-05
0.83709,3.7438e-06,5.3172e-08,-8.1479e-30,0.0024,0.0001288,3.3106e-05
0.81518,3.7872e-06,3.9721e-08,6.4229e-30,0.0024,8.96e-05,3.3106e-05
0.81828,3.7924e-06,3.7544e-08,1.1157e-29,0.0024,8.4e-05,3.3106e-05
0.81828,3.7924e-06,3.7544e-08,1.1157e-29,0.0024,8.4e-05,-3.3106e-05
0.81518,3.7872e-06,3.9721e-08,6.4229e-30,0.0024,8.96e-05,-3.3106e-05
0.82299,3.7973e-06,3.531e-08,-1.7966e-29,0.0024,7.84e-05,3.3106e-05
0.82299,3.7973e-06,3.531e-08,-1.7966e-29,0.0024,7.84e-05,-3.3106e-05
0.76015,3.4592e-06,6.3683e-08,2.0636e-30,0.0024,0.0003192,3.3106e-05
0.76015,3.4592e-06,6.3683e-08,2.0636e-30,0.0024,0.0003192,-3.3106e-05
0.7677,3.4518e-06,6.2875e-08,9.9728e-31,0.0024,0.0003248,-3.3106e-05
0.7677,3.4518e-06,6.2875e-08,9.9728e-31,0.0024,0.0003248,3.3106e-05
0.74652,3.5152e-06,6.8174e-08,0,0.0024,0.00028,3.3106e-05
0.74652,3.5152e-06,6.8174e-08,0,0.0024,0.00028,-3.3106e-05
0.75259,3.5237e-06,6.8607e-08,-4.41e-30,0.0024,0.0002744,3.3106e-05
0.75259,3.5237e-06,6.8607e-08,-4.41e-30,0.0024,0.0002744,-3.3106e-05
0.70954,3.3327e-06,1.0065e-08,0,0.0024,0.0006888,3.3106e-05
0.70954,3.3327e-06,1.0065e-08,0,0.0024,0.0006888,-3.3106e-05
0.70416,3.3341e-06,9.2471e-09,0,0.0024,0.0006944,-3.3106e-05
0.70416,3.3341e-06,9.2471e-09,0,0.0024,0.0006944,3.3106e-05
0.69815,3.3154e-06,3.5111e-08,2.5225e-31,0.0024,0.0004928,3.3106e-05
0.69815,3.3154e-06,3.5111e-08,2.5225e-31,0.0024,0.0004928,-3.3106e-05
0.77557,3.4445e-06,6.2036e-08,1.2782e-31,0.0024,0.0003304,3.3106e-05
0.77557,3.4445e-06,6.2036e-08,1.2782e-31,0.0024,0.0003304,-3.3106e-05
0.78342,3.4374e-06,6.1169e-08,-1.22e-33,0.0024,0.000336,-3.3106e-05
0.78342,3.4374e-06,6.1169e-08,-1.22e-33,0.0024,0.000336,3.3106e-05
0.74761,3.4746e-06,6.5192e-08,3.7599e-33,0.0024,0.000308,-3.3106e-05
0.74761,3.4746e-06,6.5192e-08,3.7599e-33,0.0024,0.000308,3.3106e-05
0.84384,3.603e-06,6.9505e-08,0,0.0024,0.000224,-3.3106e-05
0.84384,3.603e-06,6.9505e-08,0,0.0024,0.000224,3.3106e-05
0.87458,3.6562e-06,6.6578e-08,0,0.0024,0.0001904,3.3106e-05
0.87458,3.6562e-06,6.6578e-08,0,0.0024,0.0001904,-3.3106e-05
0.85016,3.7293e-06,5.6368e-08,8.1485e-30,0.0024,0.00014,3.3106e-05
0.85016,3.7293e-06,5.6368e-08,8.1485e-30,0.0024,0.00014,-3.3106e-05
0.85627,3.7218e-06,5.7846e-08,-7.7456e-30,0.0024,0.0001456,-3.3106e-05
0.85627,3.7218e-06,5.7846e-08,-7.7456e-30,0.0024,0.0001456,3.3106e-05
0.84368,3.7366e-06,5.4809e-08,7.7462e-30,0.0024,0.0001344,-3.3106e-05
0.84368,3.7366e-06,5.4809e-08,7.7462e-30,0.0024,0.0001344,3.3106e-05
0.81427,3.776e-06,4.3896e-08,6.507e-30,0.0024,0.0001008,3.3106e-05
0.81427,3.776e-06,4.3896e-08,6.507e-30,0.0024,0.0001008,-3.3106e-05
0.8164,3.77e-06,4.5889e-08,-3.85e-33,0.0024,0.0001064,-3.3106e-05
0.8164,3.77e-06,4.5889e-08,-3.85e-33,0.0024,0.0001064,3.3106e-05
0.76047,3.5323e-06,6.898e-08,-3.6715e-30,0.0024,0.0002688,3.3106e-05
0.76047,3.5323e-06,6.898e-08,-3.6715e-30,0.0024,0.0002688,-3.3106e-05
0.86177,3.7141e-06,5.9241e-08,0,0.0024,0.0001512,-3.3106e-05
0.86177,3.7141e-06,5.9241e-08,0,0.0024,0.0001512,3.3106e-05
0.82005,3.7638e-06,4.7815e-08,-5.0904e-30,0.0024,0.000112,-3.3106e-05
0.82005,3.7638e-06,4.7815e-08,-5.0904e-30,0.0024,0.000112,3.3106e-05
0.81383,3.7817e-06,4.1839e-08,2.7852e-30,0.0024,9.52e-05,3.3106e-05
0.81383,3.7817e-06,4.1839e-08,2.7852e-30,0.0024,9.52e-05,-3.3106e-05
0.71659,3.3313e-06,1.0862e-08,4.1937e-30,0.0024,0.0006832,3.3106e-05
0.71659,3.3313e-06,1.0862e-08,4.1937e-30,0.0024,0.0006832,-3.3106e-05
0.75332,3.4668e-06,6.4456e-08,-9.983e-31,0.0024,0.0003136,-3.3106e-05
0.75332,3.4668e-06,6.4456e-08,-9.983e-31,0.0024,0.0003136,3.3106e-05
0.8758,3.8232e-06,1.8359e-08,0,0.0024,3.92e-05,3.3106e-05
0.8758,3.8232e-06,1.8359e-08,0,0.0024,3.92e-05,-3.3106e-05
0.86845,3.8204e-06,2.09e-08,0,0.0024,4.48e-05,-3.3106e-05
0.86845,3.8204e-06,2.09e-08,0,0.0024,4.48e-05,3.3106e-05
0.88808,3.8278e-06,1.3191e-08,6.8737e-30,0.0024,2.8e-05,3.3106e-05
0.89279,3.8296e-06,1.0568e-08,-8.6132e-30,0.0024,2.24e-05,3.3106e-05
0.89279,3.8296e-06,1.0568e-08,-8.6132e-30,0.0024,2.24e-05,-3.3106e-05
0.88808,3.8278e-06,1.3191e-08,6.8737e-30,0.0024,2.8e-05,-3.3106e-05
0.89647,3.831e-06,7.9204e-09,-5.1724e-30,0.0024,1.68e-05,3.3106e-05
0.89647,3.831e-06,7.9204e-09,-5.1724e-30,0.0024,1.68e-05,-3.3106e-05
0.79093,3.4304e-06,6.0277e-08,-2.7933e-30,0.0024,0.0003416,-3.3106e-05
0.79093,3.4304e-06,6.0277e-08,-2.7933e-30,0.0024,0.0003416,3.3106e-05
0.85232,3.8139e-06,2.5875e-08,1.2661e-29,0.0024,5.6e-05,3.3106e-05
0.86054,3.8173e-06,2.3406e-08,0,0.0024,5.04e-05,3.3106e-05
0.86054,3.8173e-06,2.3406e-08,0,0.0024,5.04e-05,-3.3106e-05
0.85232,3.8139e-06,2.5875e-08,1.2661e-29,0.0024,5.6e-05,-3.3106e-05
0.8991,3.8321e-06,5.2401e-09,3.6498e-30,0.0024,1.12e-05,3.3106e-05
0.8991,3.8321e-06,5.2401e-09,3.6498e-30,0.0024,1.12e-05,-3.3106e-05
0.90069,3.8329e-06,2.5794e-09,-1.0891e-30,0.0024,5.6e-06,3.3106e-05
0.90069,3.8329e-06,2.5794e-09,-1.0891e-30,0.0024,5.6e-06,-3.3106e-05
0.79785,3.4237e-06,5.9362e-08,-5.2829e-30,0.0024,0.0003472,-3.3106e-05
0.79785,3.4237e-06,5.9362e-08,-5.2829e-30,0.0024,0.0003472,3.3106e-05
0.83623,3.8062e-06,3.0687e-08,-8.8385e-31,0.0024,6.72e-05,3.3106e-05
0.8441,3.8102e-06,2.8302e-08,2.25e-33,0.0024,6.16e-05,3.3106e-05
0.8441,3.8102e-06,2.8302e-08,2.25e-33,0.0024,6.16e-05,-3.3106e-05
0.83623,3.8062e-06,3.0687e-08,-8.8385e-31,0.0024,6.72e-05,-3.3106e-05
0.90122,3.8332e-06,1.2686e-09,-2.4941e-30,0.0024,0,3.3106e-05
0.90122,3.8332e-06,1.2686e-09,-2.4941e-30,0.0024,0,-3.3106e-05
0.82907,3.8019e-06,3.3024e-08,-1.2289e-29,0.0024,7.28e-05,3.3106e-05
0.82907,3.8019e-06,3.3024e-08,-1.2289e-29,0.0024,7.28e-05,-3.3106e-05
0.88239,3.8257e-06,1.5788e-08,6.8227e-30,0.0024,3.36e-05,3.3106e-05
0.88239,3.8257e-06,1.5788e-08,6.8227e-30,0.0024,3.36e-05,-3.3106e-05
