"T","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,0,0.001965,0.001365,0.0007,0
nan,nan,nan,nan,0,0.001968,0.001368,0.0007,0
nan,nan,nan,nan,0,0.001971,0.001371,0.0007,0
nan,nan,nan,nan,0,0.001974,0.001374,0.0007,0
nan,nan,nan,nan,0,0.001977,0.001377,0.0007,0
0.99781,1.0998e-09,8.0278e-11,-8.8857e-27,1,0.00198,0.00138,0.0007,0
0.99808,1.6641e-07,6.5142e-09,3.6352e-25,1,0.001983,0.001383,0.0007,0
0.9982,4.8492e-07,2.8688e-08,4.9722e-24,1,0.001986,0.001386,0.0007,0
0.99801,9.1611e-07,5.8608e-09,2.9242e-24,1,0.001989,0.001389,0.0007,0
0.99791,1.4421e-06,2.0483e-09,2.2218e-24,1,0.001992,0.001392,0.0007,0
0.9981,2.0541e-06,2.3599e-08,1.3001e-24,1,0.001995,0.001395,0.0007,0
0.99859,2.6906e-06,4.3317e-08,2.6987e-24,1,0.001998,0.001398,0.0007,0
0.998,3.3949e-06,1.9178e-08,5.1763e-24,1,0.002001,0.001401,0.0007,0
0.99802,4.1257e-06,8.0691e-09,-4.0875e-24,1,0.002004,0.001404,0.0007,0
0.99804,4.8659e-06,9.5268e-09,-2.6899e-24,1,0.002007,0.001407,0.0007,0
0.99807,5.61e-06,1.1969e-08,3.5772e-24,1,0.00201,0.00141,0.0007,0
0.99802,6.3525e-06,1.1312e-08,-1.6416e-25,1,0.002013,0.001413,0.0007,0
0.99796,7.1006e-06,7.0714e-09,2.4769e-24,1,0.002016,0.001416,0.0007,0
0.99797,7.8515e-06,1.0409e-09,5.227e-24,1,0.002019,0.001419,0.0007,0
0.99821,8.6065e-06,-1.8531e-09,2.2558e-24,1,0.002022,0.001422,0.0007,0
0.99816,9.3378e-06,3.2519e-09,-3.5465e-24,1,0.002025,0.001425,0.0007,0
0.99796,1.0083e-05,1.9449e-08,-3.6975e-24,1,0.002028,0.001428,0.0007,0
0.99804,1.0817e-05,-5.4263e-09,-9.0643e-25,1,0.002031,0.001431,0.0007,0
0.99816,1.1538e-05,-1.3324e-08,-2.3742e-24,1,0.002034,0.001434,0.0007,0
0.99807,1.2271e-05,-1.0206e-08,4.7258e-25,1,0.002037,0.001437,0.0007,0
0.99788,1.2996e-05,-3.4455e-09,4.4146e-24,1,0.00204,0.00144,0.0007,0
0.99836,1.3749e-05,-3.3463e-10,5.0681e-24,1,0.002043,0.001443,0.0007,0
0.99808,1.4489e-05,4.2589e-09,4.2613e-25,1,0.002046,0.001446,0.0007,0
0.99808,1.5296e-05,1.2624e-08,-2.2906e-24,1,0.002049,0.001449,0.0007,0
0.9979,1.6064e-05,1.5828e-08,4.6971e-25,1,0.002052,0.001452,0.0007,0
0.99784,1.6806e-05,2.3143e-09,3.4596e-24,1,0.002055,0.001455,0.0007,0
0.99809,1.7603e-05,-5.3708e-09,-3.4408e-24,1,0.002058,0.001458,0.0007,0
0.9979,1.8345e-05,-5.4788e-09,-1.8285e-24,1,0.002061,0.001461,0.0007,0
0.99787,1.9163e-05,5.9679e-09,8.7292e-25,1,0.002064,0.001464,0.0007,0
0.99787,1.9979e-05,3.5796e-09,-6.2637e-25,1,0.002067,0.001467,0.0007,0
0.99762,2.0728e-05,-8.1648e-10,-7.9682e-26,1,0.00207,0.00147,0.0007,0
0.99745,2.1478e-05,-1.1025e-09,-9.3001e-25,1,0.002073,0.001473,0.0007,0
0.99754,2.2232e-05,-1.2113e-08,-1.105e-24,1,0.002076,0.001476,0.0007,0
0.99802,2.2917e-05,1.5697e-08,-9.7055e-25,1,0.002079,0.001479,0.0007,0
0.99733,2.347e-05,1.703e-08,-9.9269e-26,1,0.002082,0.001482,0.0007,0
0.99747,2.4045e-05,7.6465e-09,-4.4137e-25,1,0.002085,0.001485,0.0007,0
0.99732,2.4552e-05,1.4395e-08,-6.2549e-25,1,0.002088,0.001488,0.0007,0
0.99718,2.4983e-05,2.7706e-08,-1.5332e-26,1,0.002091,0.001491,0.0007,0
0.99743,2.5291e-05,3.3116e-08,3.8415e-25,1,0.002094,0.001494,0.0007,0
0.9976,2.5473e-05,3.5546e-08,2.654e-25,1,0.002097,0.001497,0.0007,0
0.9976,2.5542e-05,3.6882e-08,1.6632e-25,1,0.0021,0.0015,0.0007,0
0.99748,2.5476e-05,3.496e-08,-2.1707e-26,1,0.002103,0.001503,0.0007,0
0.99744,2.5287e-05,3.2242e-08,-5.6525e-25,1,0.002106,0.001506,0.0007,0
0.99781,2.4976e-05,2.7193e-08,-1.0303e-24,1,0.002109,0.001509,0.0007,0
0.99794,2.4549e-05,1.4235e-08,-6.6697e-25,1,0.002112,0.001512,0.0007,0
0.99748,2.4043e-05,7.914e-09,7.3793e-25,1,0.002115,0.001515,0.0007,0
0.99757,2.347e-05,1.7258e-08,6.8057e-25,1,0.002118,0.001518,0.0007,0
0.99716,2.2916e-05,1.5804e-08,-7.4002e-25,1,0.002121,0.001521,0.0007,0
0.99721,2.2232e-05,-1.1908e-08,5.9033e-25,1,0.002124,0.001524,0.0007,0
0.99753,2.1478e-05,-1.0768e-09,2.2698e-25,1,0.002127,0.001527,0.0007,0
0.99756,2.0729e-05,-1.4617e-09,-3.9833e-25,1,0.00213,0.00153,0.0007,0
0.99735,1.9979e-05,3.052e-09,-1.1527e-25,1,0.002133,0.001533,0.0007,0
0.99727,1.9163e-05,5.2796e-09,8.1888e-25,1,0.002136,0.001536,0.0007,0
0.99743,1.8344e-05,-6.7935e-09,7.8577e-26,1,0.002139,0.001539,0.0007,0
0.99727,1.7603e-05,-6.5239e-09,-5.4683e-26,1,0.002142,0.001542,0.0007,0
0.99745,1.6806e-05,4.443e-10,-1.2289e-24,1,0.002145,0.001545,0.0007,0
0.99734,1.6064e-05,1.3111e-08,-1.1999e-25,1,0.002148,0.001548,0.0007,0
0.99716,1.5297e-05,9.4486e-09,1.0959e-24,1,0.002151,0.001551,0.0007,0
0.99718,1.4489e-05,3.0844e-10,3.9156e-25,1,0.002154,0.001554,0.0007,0
0.99672,1.3749e-05,-4.999e-09,2.6584e-24,1,0.002157,0.001557,0.0007,0
0.99708,1.2996e-05,-8.6819e-09,1.0012e-25,1,0.00216,0.00156,0.0007,0
0.99707,1.2271e-05,-1.6021e-08,1.0808e-24,1,0.002163,0.001563,0.0007,0
0.99699,1.1538e-05,-1.9933e-08,1.9038e-24,1,0.002166,0.001566,0.0007,0
0.99701,1.0818e-05,-1.2475e-08,3.8253e-25,1,0.002169,0.001569,0.0007,0
0.99709,1.0083e-05,1.1584e-08,-3.6118e-24,1,0.002172,0.001572,0.0007,0
0.9969,9.338e-06,-5.0551e-09,2.2129e-25,1,0.002175,0.001575,0.0007,0
0.99669,8.6067e-06,-1.063e-08,2.6955e-24,1,0.002178,0.001578,0.0007,0
0.99682,7.8515e-06,-8.0095e-09,1.5071e-24,1,0.002181,0.001581,0.0007,0
0.99677,7.1005e-06,-2.3094e-09,4.4747e-25,1,0.002184,0.001584,0.0007,0
0.99663,6.3525e-06,1.8099e-09,5.0227e-25,1,0.002187,0.001587,0.0007,0
0.99653,5.6101e-06,2.4803e-09,7.1279e-25,1,0.00219,0.00159,0.0007,0
0.99645,4.866e-06,1.4793e-10,-1.6096e-25,1,0.002193,0.001593,0.0007,0
0.99635,4.1258e-06,-1.0252e-09,-2.7274e-24,1,0.002196,0.001596,0.0007,0
0.99623,3.395e-06,1.0538e-08,-2.3943e-24,1,0.002199,0.001599,0.0007,0
0.99547,2.6906e-06,3.5302e-08,-2.2636e-24,1,0.002202,0.001602,0.0007,0
0.9958,2.0541e-06,1.6392e-08,-9.7599e-26,1,0.002205,0.001605,0.0007,0
0.99586,1.4422e-06,-4.1494e-09,3.1143e-25,1,0.002208,0.001608,0.0007,0
0.99566,9.1612e-07,8.3952e-10,-1.7611e-24,1,0.002211,0.001611,0.0007,0
0.99539,4.8491e-07,2.5072e-08,-1.3064e-24,1,0.002214,0.001614,0.0007,0
0.99544,1.6638e-07,4.5774e-09,4.1098e-25,1,0.002217,0.001617,0.0007,0
0.99569,1.0944e-09,6.3681e-11,6.6593e-27,1,0.00222,0.00162,0.0007,0
nan,nan,nan,nan,0,0.002223,0.001623,0.0007,0
nan,nan,nan,nan,0,0.002226,0.001626,0.0007,0
nan,nan,nan,nan,0,0.002229,0.001629,0.0007,0
nan,nan,nan,nan,0,0.002232,0.001632,0.0007,0
nan,nan,nan,nan,0,0.002235,0.001635,0.0007,0
nan,nan,nan,nan,0,0.002238,0.001638,0.0007,0
nan,nan,nan,nan,0,0.002241,0.001641,0.0007,0
nan,nan,nan,nan,0,0.002244,0.001644,0.0007,0
nan,nan,nan,nan,0,0.002247,0.001647,0.0007,0
nan,nan,nan,nan,0,0.00225,0.00165,0.0007,0
nan,nan,nan,nan,0,0.002253,0.001653,0.0007,0
nan,nan,nan,nan,0,0.002256,0.001656,0.0007,0
nan,nan,nan,nan,0,0.002259,0.001659,0.0007,0
nan,nan,nan,nan,0,0.002262,0.001662,0.0007,0
nan,nan,nan,nan,0,0.002265,0.001665,0.0007,0
nan,nan,nan,nan,0,0.002268,0.001668,0.0007,0
nan,nan,nan,nan,0,0.002271,0.001671,0.0007,0
nan,nan,nan,nan,0,0.002274,0.001674,0.0007,0
nan,nan,nan,nan,0,0.002277,0.001677,0.0007,0
nan,nan,nan,nan,0,0.00228,0.00168,0.0007,0
nan,nan,nan,nan,0,0.002283,0.001683,0.0007,0
nan,nan,nan,nan,0,0.002286,0.001686,0.0007,0
nan,nan,nan,nan,0,0.002289,0.001689,0.0007,0
nan,nan,nan,nan,0,0.002292,0.001692,0.0007,0
nan,nan,nan,nan,0,0.002295,0.001695,0.0007,0
nan,nan,nan,nan,0,0.002298,0.001698,0.0007,0
nan,nan,nan,nan,0,0.002301,0.001701,0.0007,0
nan,nan,nan,nan,0,0.002304,0.001704,0.0007,0
nan,nan,nan,nan,0,0.002307,0.001707,0.0007,0
nan,nan,nan,nan,0,0.00231,0.00171,0.0007,0
nan,nan,nan,nan,0,0.002313,0.001713,0.0007,0
nan,nan,nan,nan,0,0.002316,0.001716,0.0007,0
nan,nan,nan,nan,0,0.002319,0.001719,0.0007,0
nan,nan,nan,nan,0,0.002322,0.001722,0.0007,0
nan,nan,nan,nan,0,0.002325,0.001725,0.0007,0
nan,nan,nan,nan,0,0.002328,0.001728,0.0007,0
nan,nan,nan,nan,0,0.002331,0.001731,0.0007,0
nan,nan,nan,nan,0,0.002334,0.001734,0.0007,0
nan,nan,nan,nan,0,0.002337,0.001737,0.0007,0
nan,nan,nan,nan,0,0.00234,0.00174,0.0007,0
nan,nan,nan,nan,0,0.002343,0.001743,0.0007,0
nan,nan,nan,nan,0,0.002346,0.001746,0.0007,0
nan,nan,nan,nan,0,0.002349,0.001749,0.0007,0
nan,nan,nan,nan,0,0.002352,0.001752,0.0007,0
nan,nan,nan,nan,0,0.002355,0.001755,0.0007,0
nan,nan,nan,nan,0,0.002358,0.001758,0.0007,0
nan,nan,nan,nan,0,0.002361,0.001761,0.0007,0
nan,nan,nan,nan,0,0.002364,0.001764,0.0007,0
nan,nan,nan,nan,0,0.002367,0.001767,0.0007,0
nan,nan,nan,nan,0,0.00237,0.00177,0.0007,0
nan,nan,nan,nan,0,0.002373,0.001773,0.0007,0
nan,nan,nan,nan,0,0.002376,0.001776,0.0007,0
nan,nan,nan,nan,0,0.002379,0.001779,0.0007,0
0.96861,9.1439e-09,1.6587e-09,6.0825e-28,1,0.002382,0.001782,0.0007,0
0.96858,3.8696e-08,4.0614e-09,4.073e-29,1,0.002385,0.001785,0.0007,0
0.96851,8.9898e-08,6.2158e-09,-1.8778e-27,1,0.002388,0.001788,0.0007,0
0.9684,1.5979e-07,8.1277e-09,-5.3784e-28,1,0.002391,0.001791,0.0007,0
0.96828,2.4487e-07,9.9487e-09,1.5545e-27,1,0.002394,0.001794,0.0007,0
0.96814,3.4179e-07,1.173e-08,8.3127e-28,1,0.002397,0.001797,0.0007,0
0.96799,4.4797e-07,1.3538e-08,-2.0123e-28,1,0.0024,0.0018,0.0007,0
0.96782,5.612e-07,1.5386e-08,2.6803e-29,1,0.002403,0.001803,0.0007,0
0.96764,6.7922e-07,1.732e-08,-6.8375e-28,1,0.002406,0.001806,0.0007,0
0.96744,8.0046e-07,1.9255e-08,-2.9951e-28,1,0.002409,0.001809,0.0007,0
0.96723,9.2317e-07,2.1189e-08,3.9606e-28,1,0.002412,0.001812,0.0007,0
0.96701,1.0462e-06,2.2913e-08,3.0165e-28,1,0.002415,0.001815,0.0007,0
0.96677,1.1684e-06,2.4516e-08,-5.7484e-29,1,0.002418,0.001818,0.0007,0
0.96653,1.2891e-06,2.5948e-08,-8.8408e-28,1,0.002421,0.001821,0.0007,0
0.96624,1.405e-06,2.822e-08,-2.2086e-28,1,0.002424,0.001824,0.0007,0
0.96594,1.5194e-06,2.9153e-08,5.0262e-28,1,0.002427,0.001827,0.0007,0
0.96568,1.632e-06,3.3951e-08,-1.1542e-27,1,0.00243,0.00183,0.0007,0
0.96538,1.741e-06,3.475e-08,-3.3911e-29,1,0.002433,0.001833,0.0007,0
0.96506,1.8428e-06,3.6213e-08,3.1667e-29,1,0.002436,0.001836,0.0007,0
0.96469,1.9415e-06,3.7461e-08,-9.9209e-28,1,0.002439,0.001839,0.0007,0
0.96433,2.0361e-06,3.9054e-08,-3.4551e-28,1,0.002442,0.001842,0.0007,0
0.96396,2.1264e-06,4.0738e-08,3.1783e-29,1,0.002445,0.001845,0.0007,0
0.96357,2.2123e-06,4.2435e-08,-3.4781e-29,1,0.002448,0.001848,0.0007,0
0.96316,2.2937e-06,4.4122e-08,-8.9349e-29,1,0.002451,0.001851,0.0007,0
0.96274,2.3706e-06,4.5776e-08,1.2384e-28,1,0.002454,0.001854,0.0007,0
0.9623,2.4433e-06,4.7386e-08,2.1486e-28,1,0.002457,0.001857,0.0007,0
0.96184,2.5117e-06,4.8968e-08,4.6747e-29,1,0.00246,0.00186,0.0007,0
0.96136,2.5761e-06,5.0512e-08,-6.8869e-29,1,0.002463,0.001863,0.0007,0
0.96087,2.6366e-06,5.2012e-08,-2.8793e-29,1,0.002466,0.001866,0.0007,0
0.96036,2.6933e-06,5.3468e-08,4.2836e-29,1,0.002469,0.001869,0.0007,0
0.95984,2.7465e-06,5.4871e-08,1.6209e-29,1,0.002472,0.001872,0.0007,0
0.95929,2.7962e-06,5.6229e-08,-3.7052e-31,1,0.002475,0.001875,0.0007,0
0.95873,2.8427e-06,5.7534e-08,4.0484e-29,1,0.002478,0.001878,0.0007,0
0.95815,2.8861e-06,5.876e-08,-4.3278e-29,1,0.002481,0.001881,0.0007,0
0.95755,2.9265e-06,5.995e-08,1.8576e-29,1,0.002484,0.001884,0.0007,0
0.95693,2.9641e-06,6.0988e-08,-5.5988e-30,1,0.002487,0.001887,0.0007,0
0.95629,2.9987e-06,6.1954e-08,-4.1891e-29,1,0.00249,0.00189,0.0007,0
0.95564,3.0315e-06,6.2378e-08,2.8575e-28,1,0.002493,0.001893,0.0007,0
0.95496,3.0614e-06,6.2524e-08,-6.6183e-29,1,0.002496,0.001896,0.0007,0
0.95426,3.0892e-06,6.471e-08,-2.6069e-28,1,0.002499,0.001899,0.0007,0
0.95356,3.1137e-06,6.5421e-08,-3.7396e-29,1,0.002502,0.001902,0.0007,0
0.95282,3.1373e-06,6.6243e-08,-4.6275e-29,1,0.002505,0.001905,0.0007,0
0.95206,3.1594e-06,6.7063e-08,-5.9924e-29,1,0.002508,0.001908,0.0007,0
0.95128,3.1797e-06,6.781e-08,-2.3557e-29,1,0.002511,0.001911,0.0007,0
0.95049,3.1984e-06,6.8486e-08,7.1759e-31,1,0.002514,0.001914,0.0007,0
0.94967,3.2156e-06,6.9096e-08,-1.6615e-31,1,0.002517,0.001917,0.0007,0
0.94883,3.2313e-06,6.9654e-08,-8.8481e-31,1,0.00252,0.00192,0.0007,0
0.94797,3.2456e-06,7.015e-08,-9.1304e-31,1,0.002523,0.001923,0.0007,0
0.94709,3.2588e-06,7.0601e-08,-1.0972e-30,1,0.002526,0.001926,0.0007,0
0.94619,3.2709e-06,7.1001e-08,-5.0703e-31,1,0.002529,0.001929,0.0007,0
0.94527,3.2819e-06,7.1351e-08,1.4034e-31,1,0.002532,0.001932,0.0007,0
0.94432,3.2919e-06,7.1655e-08,3.4903e-31,1,0.002535,0.001935,0.0007,0
0.94335,3.3011e-06,7.191e-08,8.0178e-31,1,0.002538,0.001938,0.0007,0
0.94236,3.3094e-06,7.212e-08,6.0445e-31,1,0.002541,0.001941,0.0007,0
0.94134,3.3168e-06,7.2279e-08,-1.8715e-30,1,0.002544,0.001944,0.0007,0
0.94031,3.3236e-06,7.2396e-08,-1.56e-30,1,0.002547,0.001947,0.0007,0
0.93924,3.3296e-06,7.2471e-08,-1.0963e-30,1,0.00255,0.00195,0.0007,0
0.93816,3.3351e-06,7.2506e-08,-1.4652e-30,1,0.002553,0.001953,0.0007,0
0.93705,3.34e-06,7.25e-08,-1.9227e-30,1,0.002556,0.001956,0.0007,0
0.93592,3.3444e-06,7.2457e-08,-8.1964e-31,1,0.002559,0.001959,0.0007,0
0.93476,3.3482e-06,7.2369e-08,-1.6151e-30,1,0.002562,0.001962,0.0007,0
0.93357,3.3516e-06,7.2243e-08,-1.4274e-30,1,0.002565,0.001965,0.0007,0
0.93236,3.3546e-06,7.2083e-08,3.2171e-31,1,0.002568,0.001968,0.0007,0
0.93113,3.3572e-06,7.1889e-08,3.7218e-31,1,0.002571,0.001971,0.0007,0
0.92988,3.3595e-06,7.1664e-08,-3.3998e-30,1,0.002574,0.001974,0.0007,0
0.92859,3.3614e-06,7.1404e-08,-4.5456e-30,1,0.002577,0.001977,0.0007,0
0.92728,3.363e-06,7.1106e-08,8.2518e-30,1,0.00258,0.00198,0.0007,0
0.92594,3.3644e-06,7.078e-08,3.3308e-29,1,0.002583,0.001983,0.0007,0
0.92458,3.3655e-06,7.043e-08,3.3895e-29,1,0.002586,0.001986,0.0007,0
0.92318,3.3664e-06,7.0057e-08,1.1658e-29,1,0.002589,0.001989,0.0007,0
0.92177,3.3671e-06,6.9641e-08,1.094e-29,1,0.002592,0.001992,0.0007,0
0.92034,3.3675e-06,6.9218e-08,2.6842e-29,1,0.002595,0.001995,0.0007,0
0.91887,3.3678e-06,6.8773e-08,1.46e-29,1,0.002598,0.001998,0.0007,0
0.91736,3.3679e-06,6.8306e-08,-1.7975e-29,1,0.002601,0.002001,0.0007,0
0.91583,3.3679e-06,6.7819e-08,-2.3527e-29,1,0.002604,0.002004,0.0007,0
0.91427,3.3677e-06,6.7312e-08,-2.5715e-29,1,0.002607,0.002007,0.0007,0
0.91269,3.3674e-06,6.6789e-08,-1.8358e-29,1,0.00261,0.00201,0.0007,0
0.91108,3.367e-06,6.625e-08,4.6144e-31,1,0.002613,0.002013,0.0007,0
0.90944,3.3665e-06,6.5697e-08,2.6907e-29,1,0.002616,0.002016,0.0007,0
0.90777,3.3659e-06,6.5128e-08,-9.2039e-31,1,0.002619,0.002019,0.0007,0
0.90607,3.3652e-06,6.4544e-08,-5.3029e-30,1,0.002622,0.002022,0.0007,0
0.90434,3.3645e-06,6.3949e-08,1.6323e-30,1,0.002625,0.002025,0.0007,0
0.90259,3.3637e-06,6.3344e-08,7.3846e-30,1,0.002628,0.002028,0.0007,0
0.90081,3.3629e-06,6.2728e-08,-1.2988e-29,1,0.002631,0.002031,0.0007,0
0.89899,3.362e-06,6.21e-08,-5.1116e-30,1,0.002634,0.002034,0.0007,0
0.89715,3.361e-06,6.1465e-08,2.1852e-30,1,0.002637,0.002037,0.0007,0
0.89528,3.3601e-06,6.0823e-08,4.5537e-30,1,0.00264,0.00204,0.0007,0
0.89338,3.3591e-06,6.0173e-08,2.5854e-30,1,0.002643,0.002043,0.0007,0
0.89144,3.358e-06,5.9516e-08,1.46e-29,1,0.002646,0.002046,0.0007,0
0.88947,3.357e-06,5.8854e-08,1.5867e-29,1,0.002649,0.002049,0.0007,0
0.88748,3.3559e-06,5.8186e-08,9.712e-30,1,0.002652,0.002052,0.0007,0
0.88546,3.3548e-06,5.7514e-08,1.8907e-30,1,0.002655,0.002055,0.0007,0
0.8834,3.3537e-06,5.6837e-08,2.6136e-30,1,0.002658,0.002058,0.0007,0
0.88132,3.3526e-06,5.6154e-08,-1.4244e-29,1,0.002661,0.002061,0.0007,0
0.8792,3.3515e-06,5.5465e-08,-3.0363e-29,1,0.002664,0.002064,0.0007,0
0.87706,3.3504e-06,5.4768e-08,-1.4242e-29,1,0.002667,0.002067,0.0007,0
0.87489,3.3493e-06,5.4067e-08,7.3109e-30,1,0.00267,0.00207,0.0007,0
0.87268,3.3483e-06,5.3362e-08,1.2761e-29,1,0.002673,0.002073,0.0007,0
0.87045,3.3472e-06,5.2654e-08,1.5683e-30,1,0.002676,0.002076,0.0007,0
0.86818,3.3461e-06,5.1943e-08,4.8449e-30,1,0.002679,0.002079,0.0007,0
0.86588,3.345e-06,5.1231e-08,5.5514e-30,1,0.002682,0.002082,0.0007,0
0.86355,3.344e-06,5.0517e-08,2.4762e-30,1,0.002685,0.002085,0.0007,0
0.86119,3.3429e-06,4.9803e-08,-6.7825e-30,1,0.002688,0.002088,0.0007,0
0.85879,3.3419e-06,4.9089e-08,-6.6051e-30,1,0.002691,0.002091,0.0007,0
0.85637,3.3409e-06,4.8375e-08,-2.3364e-30,1,0.002694,0.002094,0.0007,0
0.85392,3.3399e-06,4.7662e-08,3.4535e-30,1,0.002697,0.002097,0.0007,0
0.85144,3.339e-06,4.6951e-08,-3.349e-30,1,0.0027,0.0021,0.0007,0
0.84892,3.338e-06,4.6242e-08,-2.8978e-30,1,0.002703,0.002103,0.0007,0
0.84638,3.3371e-06,4.5536e-08,7.3454e-31,1,0.002706,0.002106,0.0007,0
0.8438,3.3362e-06,4.4832e-08,4.2625e-30,1,0.002709,0.002109,0.0007,0
0.84119,3.3353e-06,4.4133e-08,3.8353e-30,1,0.002712,0.002112,0.0007,0
0.83856,3.3345e-06,4.3436e-08,2.1572e-30,1,0.002715,0.002115,0.0007,0
0.8359,3.3336e-06,4.2744e-08,-2.4937e-31,1,0.002718,0.002118,0.0007,0
0.8332,3.3328e-06,4.2057e-08,-1.461e-31,1,0.002721,0.002121,0.0007,0
0.83047,3.332e-06,4.1374e-08,-1.3359e-30,1,0.002724,0.002124,0.0007,0
0.82772,3.3312e-06,4.0694e-08,-3.7173e-30,1,0.002727,0.002127,0.0007,0
0.82493,3.3305e-06,4.0021e-08,-3.8578e-30,1,0.00273,0.00213,0.0007,0
0.82211,3.3298e-06,3.9352e-08,-1.7199e-30,1,0.002733,0.002133,0.0007,0
0.81927,3.3291e-06,3.8688e-08,1.3565e-30,1,0.002736,0.002136,0.0007,0
0.8164,3.3284e-06,3.8031e-08,9.2852e-31,1,0.002739,0.002139,0.0007,0
0.81349,3.3278e-06,3.738e-08,1.7272e-30,1,0.002742,0.002142,0.0007,0
0.81056,3.3272e-06,3.6734e-08,1.0047e-30,1,0.002745,0.002145,0.0007,0
0.8076,3.3266e-06,3.6096e-08,-6.4177e-30,1,0.002748,0.002148,0.0007,0
0.8046,3.326e-06,3.5464e-08,6.0783e-30,1,0.002751,0.002151,0.0007,0
0.80158,3.3255e-06,3.4839e-08,1.2827e-29,1,0.002754,0.002154,0.0007,0
0.79854,3.3249e-06,3.4221e-08,8.5308e-31,1,0.002757,0.002157,0.0007,0
0.79549,3.3244e-06,3.361e-08,1.7747e-29,1,0.00276,0.00216,0.0007,0
0.79238,3.324e-06,3.3011e-08,2.8542e-29,1,0.002763,0.002163,0.0007,0
0.7892,3.3235e-06,3.2425e-08,3.0161e-29,1,0.002766,0.002166,0.0007,0
0.78602,3.3231e-06,3.185e-08,1.3485e-29,1,0.002769,0.002169,0.0007,0
0.78282,3.3227e-06,3.1273e-08,-4.5835e-30,1,0.002772,0.002172,0.0007,0
0.77961,3.3223e-06,3.0703e-08,7.4302e-30,1,0.002775,0.002175,0.0007,0
0.77637,3.322e-06,3.0136e-08,1.1017e-29,1,0.002778,0.002178,0.0007,0
0.7731,3.3216e-06,2.9571e-08,2.5379e-30,1,0.002781,0.002181,0.0007,0
0.76979,3.3213e-06,2.9017e-08,7.6247e-30,1,0.002784,0.002184,0.0007,0
0.76646,3.3211e-06,2.8468e-08,1.1675e-29,1,0.002787,0.002187,0.0007,0
0.76311,3.3208e-06,2.7925e-08,1.2882e-29,1,0.00279,0.00219,0.0007,0
0.75972,3.3205e-06,2.7392e-08,-5.106e-30,1,0.002793,0.002193,0.0007,0
0.75632,3.3203e-06,2.6864e-08,-1.7265e-29,1,0.002796,0.002196,0.0007,0
0.75289,3.3201e-06,2.6344e-08,-9.718e-30,1,0.002799,0.002199,0.0007,0
0.74943,3.3199e-06,2.5832e-08,-1.4093e-30,1,0.002802,0.002202,0.0007,0
0.74596,3.3198e-06,2.5326e-08,4.9976e-30,1,0.002805,0.002205,0.0007,0
0.74245,3.3196e-06,2.4828e-08,3.3302e-30,1,0.002808,0.002208,0.0007,0
0.73892,3.3195e-06,2.4338e-08,-4.935e-31,1,0.002811,0.002211,0.0007,0
0.73538,3.3194e-06,2.3853e-08,-4.8683e-30,1,0.002814,0.002214,0.0007,0
0.7318,3.3193e-06,2.3378e-08,-5.8752e-31,1,0.002817,0.002217,0.0007,0
0.72821,3.3193e-06,2.2909e-08,1.1059e-30,1,0.00282,0.00222,0.0007,0
0.72459,3.3192e-06,2.2447e-08,1.0939e-32,1,0.002823,0.002223,0.0007,0
0.72094,3.3192e-06,2.1995e-08,-2.0468e-30,1,0.002826,0.002226,0.0007,0
0.71728,3.3192e-06,2.1547e-08,-3.1124e-30,1,0.002829,0.002229,0.0007,0
0.7136,3.3192e-06,2.1109e-08,-1.3634e-30,1,0.002832,0.002232,0.0007,0
0.70989,3.3192e-06,2.0678e-08,1.1844e-30,1,0.002835,0.002235,0.0007,0
0.70617,3.3192e-06,2.0252e-08,3.8667e-30,1,0.002838,0.002238,0.0007,0
0.70242,3.3193e-06,1.9837e-08,2.3807e-30,1,0.002841,0.002241,0.0007,0
0.69865,3.3193e-06,1.9428e-08,8.2182e-31,1,0.002844,0.002244,0.0007,0
0.69487,3.3194e-06,1.9026e-08,-8.3373e-31,1,0.002847,0.002247,0.0007,0
0.69106,3.3195e-06,1.8633e-08,-6.0185e-31,1,0.00285,0.00225,0.0007,0
0.68724,3.3196e-06,1.8245e-08,-8.5364e-32,1,0.002853,0.002253,0.0007,0
0.68339,3.3197e-06,1.7868e-08,-3.7772e-31,1,0.002856,0.002256,0.0007,0
0.67953,3.3199e-06,1.7497e-08,-6.6738e-31,1,0.002859,0.002259,0.0007,0
0.67566,3.32e-06,1.7132e-08,-9.6821e-31,1,0.002862,0.002262,0.0007,0
0.67176,3.3202e-06,1.6778e-08,-1.2836e-30,1,0.002865,0.002265,0.0007,0
0.66785,3.3203e-06,1.6428e-08,-1.3454e-30,1,0.002868,0.002268,0.0007,0
0.66392,3.3205e-06,1.6089e-08,-6.7557e-31,1,0.002871,0.002271,0.0007,0
0.65998,3.3207e-06,1.5756e-08,-7.724e-31,1,0.002874,0.002274,0.0007,0
0.65602,3.3209e-06,1.5429e-08,-1.4522e-30,1,0.002877,0.002277,0.0007,0
0.65204,3.3212e-06,1.5113e-08,-1.8073e-30,1,0.00288,0.00228,0.0007,0
0.64806,3.3214e-06,1.4802e-08,-2.115e-30,1,0.002883,0.002283,0.0007,0
0.64405,3.3216e-06,1.45e-08,-2.3854e-30,1,0.002886,0.002286,0.0007,0
0.64003,3.3219e-06,1.4205e-08,-3.094e-30,1,0.002889,0.002289,0.0007,0
